Time,Temperature (°C),Pressure (kPa),Bottom Oil Temperature (°C),Top Oil Temperature (°C),BDV (kV),Health Index (%),Health Classification
4/22/2024,55,117,51,57,61,75,Need Maintenance
4/22/2024,48,125,41,50,74,93,Good
4/22/2024,68,109,53,58,61,64,Bad
4/22/2024,47,128,47,51,78,94,Good
4/22/2024,62,115,44,49,75,84,Need Maintenance
4/22/2024,65,118,52,58,64,73,Bad
4/22/2024,53,127,42,52,78,95,Good
4/22/2024,47,123,43,49,78,94,Good
4/22/2024,68,110,52,58,66,62,Bad
4/22/2024,58,118,48,58,64,87,Need Maintenance
4/22/2024,49,114,43,48,76,95,Good
4/22/2024,64,116,52,50,56,75,Need_Maintenance
4/22/2024,48,127,41,45,79,95,Good
4/22/2024,57,118,49,51,60,78,Need_Maintenance
4/22/2024,49,125,41,48,75,95,Good
4/22/2024,48,128,42,48,79,95,Good
4/22/2024,60,122,44,53,76,80,Good
4/22/2024,47,127,40,45,74,89,Good
4/22/2024,61,118,53,49,61,84,Need Maintenance
4/22/2024,63,117,48,58,59,73,Need Maintenance
4/22/2024,70,109,53,58,62,57,Bad
4/22/2024,64,118,44,58,72,73,Need Maintenance
4/22/2024,59,115,49,56,60,81,Need Maintenance
4/22/2024,48,126,41,47,75,94,Good
4/22/2024,64,110,50,58,64,77,Need_Maintenance
4/22/2024,64,126,49,58,65,92,Bad
4/22/2024,70,115,50,52,61,74,Bad
4/22/2024,47,124,40,50,77,94,Good
4/22/2024,65,120,50,58,78,76,Good
4/22/2024,58,122,49,58,62,78,Need Maintenance
4/22/2024,47,127,42,51,77,95,Good
4/22/2024,69,109,53,58,59,70,Bad
4/22/2024,66,114,43,50,61,71,Need Maintenance
4/22/2024,47,126,45,53,77,95,Need_Maintenance
4/22/2024,62,115,51,58,61,77,Need Maintenance
4/22/2024,49,129,43,48,78,87,Good
4/22/2024,49,125,46,49,76,91,Good
4/22/2024,57,118,52,58,76,85,Need Maintenance
4/22/2024,47,127,41,47,78,95,Good
4/22/2024,49,125,44,50,74,80,Good
4/22/2024,59,113,44,51,75,88,Good
4/22/2024,49,120,43,48,76,93,Good
4/22/2024,49,117,46,50,79,93,Good
4/22/2024,47,127,44,50,72,94,Good
4/22/2024,62,108,51,58,61,70,Bad
4/22/2024,47,126,40,47,73,88,Good
4/22/2024,63,122,50,52,60,82,Good
4/22/2024,52,123,43,49,77,94,Good
4/22/2024,49,129,46,51,79,95,Good
4/22/2024,60,122,49,57,59,72,Need Maintenance
4/22/2024,61,116,51,58,64,71,Bad
4/22/2024,59,118,52,51,76,77,Need Maintenance
4/22/2024,55,121,43,58,68,76,Need_Maintenance
4/22/2024,48,129,41,51,76,88,Good
4/22/2024,47,126,40,49,76,95,Good
4/22/2024,67,110,53,58,62,59,Bad
4/22/2024,48,114,44,52,72,92,Good
4/22/2024,68,124,51,58,58,61,Bad
4/22/2024,65,117,52,57,65,75,Bad
4/22/2024,48,127,43,50,78,90,Good
4/22/2024,64,110,42,51,73,87,Bad
4/22/2024,49,128,43,48,72,94,Good
4/22/2024,59,117,43,58,66,80,Good
4/22/2024,60,118,46,52,74,94,Good
4/22/2024,58,120,53,49,74,89,Good
4/22/2024,62,118,43,58,61,79,Bad
4/22/2024,59,117,50,56,66,82,Need Maintenance
4/22/2024,47,119,44,51,78,80,Bad
4/22/2024,57,121,50,57,65,74,Need Maintenance
4/22/2024,70,111,52,57,55,66,Bad
4/22/2024,59,123,45,51,79,77,Need Maintenance
4/22/2024,52,128,42,52,74,90,Good
4/22/2024,48,116,45,49,73,93,Good
4/22/2024,48,117,45,50,74,83,Good
4/22/2024,60,121,49,57,67,76,Need Maintenance
4/22/2024,56,117,44,51,62,74,Good
4/22/2024,54,122,51,58,68,85,Need Maintenance
4/22/2024,59,120,46,49,78,93,Good
4/22/2024,65,119,50,56,67,68,Need Maintenance
4/22/2024,65,120,51,49,74,78,Need Maintenance
4/22/2024,48,126,41,48,74,91,Good
4/22/2024,49,123,44,50,74,94,Good
4/22/2024,48,116,45,51,77,74,Bad
4/22/2024,64,116,51,58,59,60,Bad
4/22/2024,56,126,43,50,75,74,Need Maintenance
4/22/2024,55,121,45,51,68,84,Need_Maintenance
4/22/2024,63,118,52,52,65,71,Bad
4/22/2024,66,108,53,58,57,59,Bad
4/22/2024,60,112,45,53,60,73,Bad
4/22/2024,60,119,52,58,59,84,Need Maintenance
4/22/2024,47,129,43,47,79,95,Good
4/22/2024,62,121,51,58,64,77,Need Maintenance
4/22/2024,62,116,43,58,59,70,Need Maintenance
4/22/2024,49,124,42,49,74,92,Good
4/22/2024,47,120,45,50,77,80,Need Maintenance
4/22/2024,62,120,51,58,65,72,Bad
4/22/2024,64,114,51,56,58,74,Need_Maintenance
4/22/2024,47,128,41,45,79,95,Good
4/22/2024,66,117,50,58,64,68,Need Maintenance
4/22/2024,49,125,43,52,75,93,Good
4/22/2024,47,116,42,48,74,79,Need Maintenance
4/22/2024,50,124,42,47,78,95,Good
4/22/2024,57,120,51,58,64,78,Good
4/22/2024,62,122,45,52,61,82,Need Maintenance
4/22/2024,60,117,49,52,64,78,Need_Maintenance
4/22/2024,51,125,45,50,76,95,Good
4/22/2024,60,119,51,58,62,79,Need_Maintenance
4/22/2024,48,119,45,50,70,90,Good
4/22/2024,47,129,42,48,78,95,Good
4/22/2024,65,120,45,51,71,81,Good
4/22/2024,54,116,43,52,72,92,Good
4/22/2024,48,116,44,49,64,84,Need Maintenance
4/22/2024,61,120,43,55,70,79,Need Maintenance
4/22/2024,47,119,53,52,72,79,Good
4/22/2024,68,112,52,58,60,67,Bad
4/22/2024,65,122,43,58,59,82,Need_Maintenance
4/22/2024,65,108,51,58,61,61,Bad
4/22/2024,63,122,40,51,72,82,Need Maintenance
4/22/2024,49,127,49,51,77,77,Good
4/22/2024,48,127,41,50,78,94,Good
4/22/2024,48,129,44,51,72,94,Good
4/22/2024,48,126,41,49,79,93,Good
4/22/2024,47,129,42,49,79,95,Good
4/22/2024,59,126,43,57,74,83,Good
4/22/2024,50,124,45,49,77,95,Good
4/22/2024,48,121,40,50,78,95,Good
4/22/2024,50,114,43,49,76,80,Good
4/22/2024,49,129,41,49,78,89,Good
4/22/2024,59,116,45,53,76,76,Need_Maintenance
4/22/2024,68,116,47,53,66,55,Need Maintenance
4/22/2024,64,122,47,57,63,74,Bad
4/22/2024,56,129,46,53,76,76,Need Maintenance
4/22/2024,59,119,50,58,61,85,Good
4/22/2024,47,120,40,53,73,93,Good
4/22/2024,47,129,46,47,75,95,Good
4/22/2024,48,126,44,50,75,89,Good
4/22/2024,60,115,44,48,72,71,Good
4/22/2024,61,118,52,56,57,80,Need Maintenance
4/22/2024,68,108,53,58,55,62,Bad
4/22/2024,62,125,43,49,71,89,Need_Maintenance
4/22/2024,48,116,42,50,74,82,Need Maintenance
4/22/2024,58,117,42,56,76,86,Good
4/22/2024,59,116,51,58,62,75,Bad
4/22/2024,64,118,49,58,63,66,Need_Maintenance
4/22/2024,60,120,53,58,61,83,Need_Maintenance
4/22/2024,48,124,41,51,78,91,Good
4/22/2024,48,113,45,51,74,78,Bad
4/22/2024,70,112,53,58,56,70,Bad
4/22/2024,52,126,44,52,77,95,Good
4/22/2024,47,126,43,50,78,94,Good
4/22/2024,49,123,42,50,60,64,Good
4/22/2024,49,123,45,50,79,92,Good
4/22/2024,59,118,52,57,73,87,Need Maintenance
4/22/2024,49,126,43,50,77,91,Good
4/22/2024,48,122,45,51,59,75,Need Maintenance
4/22/2024,48,128,43,48,74,95,Good
4/22/2024,69,109,51,58,55,68,Bad
4/22/2024,63,120,49,56,64,78,Bad
4/22/2024,63,123,52,58,64,70,Bad
4/22/2024,47,128,41,49,74,93,Good
4/22/2024,50,115,41,48,77,92,Good
4/22/2024,47,127,43,50,72,91,Good
4/22/2024,49,126,43,48,78,90,Good
4/22/2024,70,111,53,58,56,66,Bad
4/22/2024,49,124,52,51,73,76,Need Maintenance
4/22/2024,47,129,41,51,78,95,Good
4/22/2024,57,121,53,58,75,71,Bad
4/22/2024,51,123,43,47,79,95,Good
4/22/2024,49,115,47,50,76,91,Need_Maintenance
4/22/2024,60,120,46,58,72,75,Need_Maintenance
4/22/2024,67,108,53,58,57,61,Bad
4/22/2024,61,116,43,51,70,79,Good
4/22/2024,65,120,50,56,63,74,Bad
4/22/2024,64,111,45,50,79,76,Good
4/22/2024,51,113,44,50,63,64,Good
4/22/2024,63,112,47,51,61,69,Good
4/22/2024,69,108,51,58,61,74,Bad
4/22/2024,63,118,53,58,63,70,Need_Maintenance
4/22/2024,58,120,47,50,55,81,Need Maintenance
4/22/2024,48,117,43,56,74,79,Need Maintenance
4/22/2024,48,129,45,48,79,93,Good
4/22/2024,49,127,42,50,77,95,Good
4/22/2024,63,115,48,54,64,75,Need Maintenance
4/22/2024,47,123,45,50,75,87,Good
4/22/2024,47,121,43,50,75,90,Good
4/22/2024,60,119,44,57,74,77,Need Maintenance
4/22/2024,49,126,41,48,75,87,Good
4/22/2024,47,127,41,49,79,95,Good
4/22/2024,58,123,42,49,76,95,Need Maintenance
4/22/2024,58,117,50,58,69,86,Need Maintenance
4/22/2024,47,119,43,48,73,88,Need Maintenance
4/22/2024,63,112,52,58,57,71,Bad
4/22/2024,49,126,41,47,77,93,Good
4/22/2024,47,123,46,49,75,90,Good
4/22/2024,47,129,44,51,77,92,Good
4/22/2024,47,129,41,51,79,93,Good
4/22/2024,64,124,51,50,73,68,Good
4/22/2024,66,116,51,56,63,65,Bad
4/22/2024,49,126,40,49,74,94,Good
4/22/2024,48,125,44,49,79,93,Good
4/22/2024,51,123,44,50,75,90,Good
4/22/2024,59,117,49,58,71,77,Bad
4/22/2024,60,118,50,58,61,70,Bad
4/22/2024,66,113,46,57,71,68,Bad
4/22/2024,68,112,52,58,59,67,Bad
4/22/2024,47,125,43,52,78,93,Good
4/22/2024,48,129,41,52,75,89,Good
4/22/2024,64,118,43,58,72,94,Good
4/22/2024,56,108,45,53,63,71,Bad
4/22/2024,48,127,43,49,76,95,Good
4/22/2024,49,127,43,50,76,95,Good
4/22/2024,48,129,41,50,78,95,Good
4/22/2024,57,121,49,58,69,73,Need_Maintenance
4/22/2024,62,120,50,58,62,78,Need Maintenance
4/22/2024,64,121,50,57,65,73,Good
4/22/2024,49,128,42,49,77,95,Good
4/22/2024,49,125,41,50,76,94,Good
4/22/2024,50,122,48,52,65,71,Need_Maintenance
4/22/2024,47,126,44,51,78,95,Good
4/22/2024,59,116,53,58,64,72,Need_Maintenance
4/22/2024,52,119,43,51,72,91,Good
4/22/2024,63,113,52,58,59,74,Bad
4/22/2024,61,118,42,57,67,84,Need_Maintenance
4/22/2024,68,114,48,58,60,73,Need Maintenance
4/22/2024,57,124,50,53,68,72,Good
4/22/2024,47,127,44,48,79,95,Good
4/22/2024,47,129,42,48,76,94,Good
4/22/2024,47,129,44,48,79,93,Good
4/22/2024,50,125,42,47,78,93,Good
4/22/2024,47,125,42,49,75,84,Good
4/22/2024,48,126,40,51,79,90,Need_Maintenance
4/22/2024,47,125,44,51,74,93,Good
4/22/2024,49,127,43,48,75,92,Good
4/22/2024,47,118,42,48,77,95,Good
4/22/2024,66,117,53,55,76,80,Need Maintenance
4/22/2024,63,126,48,55,65,61,Bad
4/22/2024,47,129,42,49,76,94,Good
4/22/2024,70,108,50,58,56,55,Bad
4/22/2024,55,121,48,58,65,78,Need Maintenance
4/22/2024,49,116,43,50,76,94,Good
4/22/2024,48,122,44,50,77,95,Bad
4/22/2024,51,129,42,50,78,95,Good
4/22/2024,48,129,42,48,75,95,Good
4/22/2024,49,129,41,49,72,95,Good
4/22/2024,69,108,53,58,58,57,Bad
4/22/2024,60,120,47,49,62,82,Good
4/22/2024,48,121,46,48,78,95,Good
4/22/2024,60,115,53,58,61,71,Bad
4/22/2024,60,123,49,58,64,72,Need_Maintenance
4/22/2024,47,129,40,46,79,93,Good
4/22/2024,49,121,42,49,74,74,Need Maintenance
4/22/2024,47,127,42,50,77,94,Good
4/22/2024,62,118,49,58,75,77,Good
4/22/2024,47,122,40,47,74,90,Good
4/22/2024,47,127,45,50,77,83,Good
4/22/2024,47,129,44,51,79,95,Good
4/22/2024,47,117,42,51,78,86,Good
4/22/2024,47,129,40,48,76,95,Good
4/22/2024,58,117,50,58,63,77,Need Maintenance
4/22/2024,47,119,44,51,76,94,Good
4/22/2024,48,126,41,50,72,92,Good
4/22/2024,48,115,43,50,75,93,Good
4/22/2024,64,116,49,58,61,81,Bad
4/22/2024,62,120,51,57,61,72,Good
4/22/2024,47,129,45,49,79,92,Good
4/22/2024,62,120,48,58,75,79,Bad
4/22/2024,48,126,43,50,74,89,Good
4/22/2024,65,123,49,58,61,76,Need Maintenance
4/22/2024,63,119,51,58,61,70,Need_Maintenance
4/22/2024,53,108,50,58,73,80,Bad
4/22/2024,58,115,50,56,62,68,Bad
4/22/2024,50,125,43,47,77,95,Good
4/22/2024,56,128,44,50,73,81,Need Maintenance
4/22/2024,47,127,42,46,79,93,Good
4/22/2024,64,117,43,56,60,70,Good
4/22/2024,47,129,42,46,73,95,Good
4/22/2024,62,121,51,58,64,85,Need Maintenance
4/22/2024,49,127,41,48,75,95,Good
4/22/2024,63,128,41,51,74,95,Need Maintenance
4/22/2024,59,118,50,58,58,68,Need Maintenance
4/22/2024,47,125,44,50,78,93,Good
4/22/2024,62,120,52,51,75,86,Good
4/22/2024,50,125,45,52,76,95,Need Maintenance
4/22/2024,61,113,51,57,66,75,Bad
4/22/2024,48,127,40,49,68,94,Good
4/22/2024,63,121,43,58,62,92,Good
4/22/2024,54,117,43,48,67,78,Bad
4/22/2024,62,111,48,58,63,72,Bad
4/22/2024,56,115,48,54,73,89,Need Maintenance
4/22/2024,66,120,52,57,71,79,Good
4/22/2024,48,116,44,48,76,90,Need Maintenance
4/22/2024,49,126,43,50,71,87,Good
4/22/2024,47,128,42,50,79,74,Good
4/22/2024,47,126,42,49,75,95,Good
4/22/2024,47,128,43,51,73,94,Good
4/22/2024,57,116,49,55,64,87,Need Maintenance
4/22/2024,48,115,43,50,75,94,Good
4/22/2024,66,108,51,56,58,55,Bad
4/22/2024,66,108,53,58,62,55,Bad
4/22/2024,51,129,41,48,79,95,Good
4/22/2024,49,126,43,52,70,83,Need Maintenance
4/22/2024,47,126,42,48,73,92,Good
4/22/2024,57,115,40,58,62,80,Need Maintenance
4/22/2024,47,124,42,50,76,95,Good
4/22/2024,61,117,51,53,73,86,Need_Maintenance
4/22/2024,47,128,42,50,76,95,Good
4/22/2024,67,116,48,58,64,67,Bad
4/22/2024,47,125,42,50,74,86,Good
4/22/2024,57,110,51,58,58,80,Bad
4/22/2024,61,121,53,58,64,75,Good
4/22/2024,63,119,51,56,61,73,Need Maintenance
4/22/2024,69,112,53,58,59,60,Bad
4/22/2024,63,119,49,58,60,87,Need Maintenance
4/22/2024,48,129,46,49,78,90,Good
4/22/2024,50,115,44,51,76,86,Good
4/22/2024,47,122,51,48,77,82,Need Maintenance
4/22/2024,48,116,45,51,77,72,Good
4/22/2024,68,112,52,58,56,67,Bad
4/22/2024,63,120,51,58,66,78,Good
4/22/2024,64,120,53,58,56,67,Bad
4/22/2024,47,122,45,49,64,68,Need_Maintenance
4/22/2024,62,119,44,50,78,79,Need Maintenance
4/22/2024,50,127,45,51,79,94,Good
4/22/2024,47,128,45,48,74,77,Need_Maintenance
4/22/2024,49,128,44,51,77,95,Good
4/22/2024,59,108,51,58,64,68,Bad
4/22/2024,50,125,42,52,78,95,Good
4/22/2024,60,119,50,57,69,73,Bad
4/22/2024,61,123,43,58,63,81,Need_Maintenance
4/22/2024,61,129,41,52,76,75,Good
4/22/2024,47,120,44,50,71,93,Good
4/22/2024,69,108,53,58,55,67,Bad
4/22/2024,70,111,53,58,61,56,Bad
4/22/2024,67,108,53,58,57,55,Bad
4/22/2024,67,112,53,58,58,64,Bad
4/22/2024,51,122,42,52,74,86,Good
4/22/2024,64,110,53,57,59,59,Bad
4/22/2024,50,118,45,58,73,90,Good
4/22/2024,47,119,46,51,78,74,Bad
4/22/2024,61,115,46,58,75,81,Bad
4/22/2024,68,113,48,58,62,60,Bad
4/22/2024,49,129,43,47,72,95,Good
4/22/2024,48,127,42,50,73,94,Good
4/22/2024,55,120,42,52,77,76,Need Maintenance
4/22/2024,56,119,52,58,61,81,Good
4/22/2024,64,118,49,58,62,58,Need_Maintenance
4/22/2024,65,114,49,58,61,78,Need Maintenance
4/22/2024,50,120,43,51,76,92,Good
4/22/2024,47,127,41,48,76,92,Good
4/22/2024,50,125,42,50,75,88,Good
4/22/2024,57,123,51,50,65,76,Need Maintenance
4/22/2024,48,128,42,46,73,95,Good
4/22/2024,48,128,45,53,77,87,Good
4/22/2024,58,123,45,51,74,80,Good
4/22/2024,59,118,51,58,62,78,Bad
4/22/2024,58,121,51,54,61,72,Need Maintenance
4/22/2024,48,129,42,49,73,93,Good
4/22/2024,47,125,40,47,75,95,Good
4/22/2024,49,121,42,47,76,95,Good
4/22/2024,62,125,43,56,66,76,Need Maintenance
4/22/2024,56,118,49,55,60,76,Good
4/22/2024,61,120,52,58,63,73,Bad
4/22/2024,47,127,41,48,79,91,Good
4/22/2024,48,127,40,48,77,92,Good
4/22/2024,60,120,43,51,74,86,Good
4/22/2024,51,127,43,50,74,94,Good
4/22/2024,47,129,43,51,79,93,Good
4/22/2024,68,115,49,58,64,65,Bad
4/22/2024,59,121,43,50,73,75,Need Maintenance
4/22/2024,49,129,41,49,78,91,Good
4/22/2024,48,118,44,50,72,95,Good
4/22/2024,68,113,51,58,58,65,Bad
4/22/2024,49,126,43,48,75,90,Good
4/22/2024,48,129,44,51,77,91,Good
4/22/2024,51,129,42,50,75,94,Good
4/22/2024,47,127,41,49,76,91,Good
4/22/2024,47,129,40,47,77,95,Good
4/22/2024,63,118,49,57,65,67,Need_Maintenance
4/22/2024,51,125,43,50,74,93,Good
4/22/2024,64,114,45,57,66,74,Good
4/22/2024,60,117,41,55,61,75,Need Maintenance
4/22/2024,47,115,43,58,77,76,Bad
4/22/2024,47,128,40,47,75,94,Good
4/22/2024,47,129,40,46,79,95,Good
4/22/2024,59,119,43,51,62,81,Need_Maintenance
4/22/2024,63,120,45,50,65,81,Good
4/22/2024,49,129,42,48,79,95,Good
4/22/2024,47,129,40,48,74,95,Good
4/22/2024,49,129,42,48,78,95,Good
4/22/2024,66,116,52,57,60,58,Bad
4/22/2024,48,128,40,49,79,95,Good
4/22/2024,50,129,42,50,74,94,Good
4/22/2024,61,118,45,58,74,71,Bad
4/22/2024,69,110,53,58,57,69,Bad
4/22/2024,47,127,43,50,77,92,Good
4/22/2024,49,124,42,51,75,70,Good
4/22/2024,47,126,43,50,75,93,Good
4/22/2024,48,125,46,52,66,95,Good
4/22/2024,61,111,51,58,64,70,Bad
4/22/2024,50,129,43,47,79,95,Good
4/22/2024,50,121,44,53,67,79,Good
4/22/2024,47,128,42,50,75,93,Good
4/22/2024,47,120,42,50,79,93,Need Maintenance
4/22/2024,58,121,52,58,64,71,Need_Maintenance
4/22/2024,58,114,48,56,65,78,Bad
4/22/2024,47,113,44,49,79,94,Good
4/22/2024,48,128,41,47,79,93,Good
4/22/2024,48,125,43,47,73,94,Good
4/22/2024,47,126,42,47,77,95,Good
4/22/2024,48,116,44,51,79,77,Good
4/22/2024,63,119,42,58,63,79,Need_Maintenance
4/22/2024,47,119,42,49,79,95,Good
4/22/2024,48,125,43,48,79,92,Good
4/22/2024,63,120,43,51,77,68,Good
4/22/2024,65,108,52,58,60,56,Bad
4/22/2024,47,129,43,51,78,94,Good
4/22/2024,68,116,50,57,60,63,Bad
4/22/2024,50,129,40,45,78,91,Good
4/22/2024,63,123,48,50,64,75,Good
4/22/2024,47,129,40,50,79,95,Good
4/22/2024,60,116,49,58,76,82,Need Maintenance
4/22/2024,65,125,44,58,64,82,Good
4/22/2024,49,129,43,51,75,95,Good
4/22/2024,67,108,53,58,64,63,Bad
4/22/2024,48,127,40,46,79,92,Good
4/22/2024,49,123,42,53,79,95,Need_Maintenance
4/22/2024,47,118,43,51,72,87,Need Maintenance
4/22/2024,47,129,43,51,77,90,Need Maintenance
4/22/2024,62,119,50,58,60,85,Need Maintenance
4/22/2024,49,119,43,51,79,95,Need Maintenance
4/22/2024,51,125,44,49,75,90,Good
4/22/2024,64,114,43,48,73,68,Bad
4/22/2024,62,115,50,58,68,77,Need_Maintenance
4/22/2024,56,120,44,49,65,83,Need Maintenance
4/22/2024,47,125,40,49,79,90,Good
4/22/2024,68,108,53,58,57,65,Bad
4/22/2024,49,126,44,47,77,93,Good
4/22/2024,56,124,51,57,59,89,Need Maintenance
4/22/2024,48,126,40,50,74,93,Good
4/22/2024,48,122,46,49,75,95,Good
4/22/2024,48,128,41,49,75,95,Good
4/22/2024,47,122,41,50,79,82,Good
4/22/2024,66,109,52,58,59,73,Bad
4/22/2024,62,112,51,56,62,73,Need Maintenance
4/22/2024,62,112,44,55,73,65,Bad
4/22/2024,47,119,41,52,61,92,Need Maintenance
4/22/2024,48,127,45,52,74,91,Good
4/22/2024,60,116,53,58,65,74,Need_Maintenance
4/22/2024,58,119,53,58,65,71,Need_Maintenance
4/22/2024,47,126,42,47,79,95,Good
4/22/2024,47,124,44,52,76,76,Bad
4/22/2024,50,125,44,50,75,93,Good
4/22/2024,50,118,43,52,75,84,Good
4/22/2024,58,122,43,49,73,73,Need Maintenance
4/22/2024,59,115,44,51,64,72,Bad
4/22/2024,59,119,45,56,67,87,Good
4/22/2024,47,127,44,51,79,95,Good
4/22/2024,60,120,53,56,61,69,Need_Maintenance
4/22/2024,47,125,41,50,77,95,Good
4/22/2024,47,128,42,49,75,95,Good
4/22/2024,61,121,50,58,67,83,Bad
4/22/2024,47,129,40,47,79,91,Good
4/22/2024,47,126,43,49,77,91,Good
4/22/2024,56,122,49,49,61,91,Need Maintenance
4/22/2024,47,129,42,53,77,92,Need_Maintenance
4/22/2024,56,116,51,49,67,80,Need_Maintenance
4/22/2024,59,115,44,49,61,64,Bad
4/22/2024,48,128,42,46,75,91,Good
4/22/2024,49,129,43,51,76,94,Good
4/22/2024,64,119,51,58,63,72,Need_Maintenance
4/22/2024,56,123,44,51,78,75,Good
4/22/2024,60,121,51,50,65,81,Need_Maintenance
4/22/2024,49,125,45,52,77,90,Good
4/22/2024,58,117,50,56,71,72,Good
4/22/2024,50,126,43,48,79,92,Good
4/22/2024,62,121,50,58,66,69,Need_Maintenance
4/22/2024,57,114,46,53,65,89,Need_Maintenance
4/22/2024,49,129,44,48,78,93,Good
4/22/2024,65,108,53,58,56,56,Bad
4/22/2024,58,118,50,58,76,78,Need Maintenance
4/22/2024,47,127,41,51,72,94,Good
4/22/2024,64,112,53,58,65,55,Bad
4/22/2024,63,117,45,50,72,84,Need_Maintenance
4/22/2024,49,116,42,51,76,72,Good
4/22/2024,47,126,42,49,69,95,Good
4/22/2024,70,108,52,58,60,55,Bad
4/22/2024,51,118,46,51,70,86,Good
4/22/2024,47,129,40,48,76,95,Good
4/22/2024,57,119,44,51,76,85,Good
4/22/2024,47,128,40,51,77,95,Good
4/22/2024,68,118,51,58,63,74,Need Maintenance
4/22/2024,48,116,44,48,75,91,Good
4/22/2024,61,125,43,52,79,88,Need Maintenance
4/22/2024,47,114,42,51,71,95,Need Maintenance
4/22/2024,47,128,45,48,78,95,Good
4/22/2024,50,119,43,50,78,85,Good
4/22/2024,47,128,42,49,79,95,Good
4/22/2024,47,115,45,50,69,77,Need Maintenance
4/22/2024,60,113,49,58,63,82,Bad
4/22/2024,50,125,40,49,72,90,Good
4/22/2024,50,118,44,53,77,88,Good
4/22/2024,48,110,45,49,76,92,Good
4/22/2024,58,113,45,55,65,84,Need Maintenance
4/22/2024,52,115,44,50,66,76,Need Maintenance
4/22/2024,48,114,45,52,79,81,Good
4/22/2024,48,121,44,50,79,92,Good
4/22/2024,70,108,53,58,59,55,Bad
4/22/2024,65,119,47,58,61,77,Need Maintenance
4/22/2024,67,114,53,58,60,67,Bad
4/22/2024,47,129,42,51,72,88,Good
4/22/2024,58,112,45,50,59,88,Need Maintenance
4/22/2024,59,118,53,55,59,83,Bad
4/22/2024,47,127,41,47,76,95,Good
4/22/2024,48,120,42,51,74,92,Need_Maintenance
4/22/2024,61,114,49,55,63,65,Need_Maintenance
4/22/2024,61,122,44,51,59,92,Need_Maintenance
4/22/2024,62,116,42,51,74,80,Bad
4/22/2024,56,117,43,57,63,74,Need_Maintenance
4/22/2024,47,129,45,48,79,93,Good
4/22/2024,49,126,47,51,74,75,Good
4/22/2024,65,117,53,58,62,60,Bad
4/22/2024,57,116,43,49,78,95,Good
4/22/2024,47,129,42,49,76,93,Good
4/22/2024,48,126,44,49,72,95,Good
4/22/2024,47,127,44,47,74,93,Good
4/22/2024,49,128,41,48,78,95,Good
4/22/2024,58,127,43,50,76,90,Good
4/22/2024,56,113,42,58,67,67,Need Maintenance
4/22/2024,47,128,40,50,76,95,Good
4/22/2024,56,124,42,58,67,76,Good
4/22/2024,47,126,43,46,79,93,Good
4/22/2024,51,129,43,52,79,93,Good
4/22/2024,62,115,53,58,56,71,Need Maintenance
4/22/2024,70,108,53,58,55,67,Bad
4/22/2024,62,115,50,57,65,81,Need_Maintenance
4/22/2024,49,123,44,47,72,93,Need Maintenance
4/22/2024,49,125,43,50,74,90,Good
4/22/2024,68,108,53,58,57,55,Bad
4/22/2024,49,128,41,49,76,95,Good
4/22/2024,62,117,51,50,77,76,Good
4/22/2024,48,129,42,47,73,95,Need Maintenance
4/22/2024,65,115,52,58,62,88,Bad
4/22/2024,62,118,46,52,58,72,Bad
4/22/2024,48,118,43,52,72,95,Good
4/22/2024,65,116,50,58,64,75,Need_Maintenance
4/22/2024,67,112,53,57,62,73,Need Maintenance
4/22/2024,61,116,51,57,61,83,Need_Maintenance
4/22/2024,48,127,45,49,74,94,Good
4/22/2024,51,127,42,52,76,95,Good
4/22/2024,70,108,50,58,60,56,Bad
4/22/2024,47,125,40,49,79,95,Good
4/22/2024,63,108,50,58,59,60,Need_Maintenance
4/22/2024,69,113,50,58,59,58,Bad
4/22/2024,68,115,50,58,60,61,Need Maintenance
4/22/2024,63,122,45,52,69,92,Need_Maintenance
4/22/2024,70,108,52,57,61,58,Bad
4/22/2024,61,119,52,57,57,75,Need Maintenance
4/22/2024,62,118,48,58,64,67,Bad
4/22/2024,47,124,40,49,78,95,Good
4/22/2024,66,115,49,58,58,63,Need Maintenance
4/22/2024,50,118,42,49,75,94,Good
4/22/2024,59,113,50,58,58,77,Need Maintenance
4/22/2024,47,126,43,51,77,95,Good
4/22/2024,47,128,40,49,76,95,Good
4/22/2024,52,125,46,50,71,87,Good
4/22/2024,70,108,53,58,58,55,Bad
4/22/2024,67,108,50,58,59,69,Bad
4/22/2024,70,113,52,58,58,68,Bad
4/22/2024,47,125,40,48,79,95,Good
4/22/2024,50,118,44,51,73,70,Good
4/22/2024,65,118,51,58,65,62,Bad
4/22/2024,47,129,41,48,79,95,Good
4/22/2024,65,119,50,56,60,73,Bad
4/22/2024,57,122,42,51,75,86,Need Maintenance
4/22/2024,63,118,50,58,62,76,Good
4/22/2024,61,115,50,58,62,74,Bad
4/22/2024,50,128,43,53,74,78,Good
4/22/2024,48,122,44,51,79,93,Good
4/22/2024,49,127,44,51,73,95,Good
4/22/2024,49,129,41,48,73,90,Good
4/22/2024,60,117,44,51,63,77,Need_Maintenance
4/22/2024,49,129,45,49,76,95,Good
4/22/2024,62,113,51,58,60,67,Bad
4/22/2024,70,109,47,58,61,69,Bad
4/22/2024,49,116,45,49,78,87,Need Maintenance
4/22/2024,47,129,40,52,76,95,Good
4/22/2024,47,125,44,49,76,92,Good
4/22/2024,50,125,42,49,76,95,Good
